userid
124191
596015
175986
1701711
824829
921526
494652
2015055
709999
2108894
1728323
2722152
2610181
267611
357984
1319612
2408332
219995
1605412
109854
979156
1650102
1635212
2323555
2217968
193899
2509654
895804
791602
1661505
1367084
160394
695632
1851893
939080
2061840
985829
1524974
559730
2441360
341403
149204
168492
585677
1412784
2532899
1447431
2228747
2280981
1893145
2015333
412533
951685
2385038
2449994
678988
2169077
2625498
1578794
1615270
186900
2003367
2086342
2033566
326641
2388049
953470
390984
1679059
338613
1992849
1272205
2513812
2719401
543183
2047358
545828
110459
1867485
1307161
1746476
2087483
2641266
1925500
27237
1408829
2604385
1542360
2006730
1617356
2641722
638692
1057722
2527238
692497
136899
594233
2463472
1513890
2329593
89501
2128328
1625906
117194
1427152
1563829
1236763
1757592
2264094
2559211
486824
17277
2524762
1784130
1732296
1468383
2677275
2526641
1431230
1726357
458235
2158240
73276
2133853
2031029
2304919
1954247
1210214
880113
632843
878648
2177426
298574
2046328
670619
1309047
1214808
1757366
1325965
2540866
1146534
1872783
1986410
1568291
1720567
2425903
239502
852598
176102
1924180
1552247
2152589
1170106
2390335
1343919
2283434
1873373
785438
2390565
2131530
532124
1297306
1000873
725767
1616588
612791
1955782
1460784
462913
2609433
203781
1779329
1203899
382320
469895
130688
642449
2693360
2190405
743814
568418
1898949
1086504
1546282
2137463
816133
1285379
828123
1065955
1885763
2226408
2247516
600312
2157078
165595
1433708
1293491
2396716
1286998
2037267
1573442
1453143
33966
2020392
2418583
1599231
154258
1649849
1997789
1726605
888252
2032140
2283221
195787
730387
493274
1199629
2445931
1368653
2216371
395562
2001417
2220894
374083
1422595
2616387
55358
146443
2247267
1307229
264454
2140642
974231
404391
1372673
664219
716783
1212555
389338
172394
2595298
2499764
1481409
2472389
903040
2342142
1482815
1087442
859051
2581580
267018
2418439
1792939
1005433
334439
180849
1774794
461929
506264
2071627
837871
1562865
1687148
2099747
35194
601014
874236
2450861
1417223
1277030
1246617
2595058
595008
2284932
867113
2152972
2672002
2168997
479133
1298129
2397483
2616441
1104223
856380
1629276
1813431
1562874
34383
1060703
2433288
1344264
1514857
694702
2250619
1436682
2464922
2713745
1474505
1853644
2619255
2012218
2669096
1692317
1089735
667969
1676985
2078698
2052809
2001544
1094334
110121
856741
537600
2052676
2311735
1438437
1573471
126491
438313
488580
1316969
2703973
2194966
1272784
1911705
758298
722025
1389837
394169
2057769
1719215
2202841
1734517
700645
1165459
313686
326477
1721075
55104
2273957
2466689
1672117
540381
162786
2202203
2271795
1113445
173444
397215
709102
1863096
797399
2292993
1928692
2258590
1310784
1955145
143954
2145406
2436984
223204
1097024
2623016
827688
1787657
594735
767911
2465355
2546781
1303001
62821
191947
705578
2685920
784886
1867630
1069361
729020
1470067
1539588
1530542
1988010
1416827
2047146
1064303
1330724
2187783
2057768
2114739
1143016
117119
369257
2455207
2117184
388150
108940
265174
2336077
1966870
1018033
1692880
2017191
2192308
706001
2696773
1825671
1241140
1620961
2200491
464805
914177
1784121
587231
1337449
1771820
2671326
2626857
1752879
1871915
958802
306422
61293
272541
2529932
980125
1748143
2432858
1823332
2083213
462152
2270408
433038
270214
1159522
627541
156046
393317
1987356
703139
175157
1826682
553791
2044532
1020738
1619936
191484
1859295
2720241
322159
1495665
2145639
1126217
307768
2066770
1661912
1637519
2083771
2490229
949410
1533562
465206
2443696
2332689
654058
1635257
751435
841136
423039
1314116
1753980
1672731
895472
526973
2280058
1914297
1064199
1350921
1176463
1313154
519685
440723
2033278
1881427
270542
730250
1413491
56895
2527006
865032
1347861
1951539
385346
161851
2315472
347577
1748878
1164108
5129
2239233
1078540
1582383
864994
2726937
1162289
559655
1523070
71032
2341335
756412
776211
1844904
1198852
71257
1706551
885218
2490395
2034881
736274
2653701
2289056
426889
1266184
1442428
2286931
391907
909736
570788
11764
2579272
2389433
1552747
333293
1417637
429530
1838028
1994561
702929
1846942
275569
1698295
2267094
2254256
1487383
1276036
343541
1942519
408907
457937
1408785
2600792
1507939
235484
2444559
2463924
1336341
2591783
1601013
1461012
1504491
2544168
329759
1335703
1842851
345927
2176573
2389404
51805
2700851
964817
1450767
2578624
427358
2664328
100538
1726392
1968233
121751
1437246
1048968
1126624
209654
693121
481252
1054208
1603958
2380651
1366652
2690150
1975592
1318195
281997
715552
1028238
2595833
287862
2126576
611726
1700163
1633343
758107
1594751
2237121
2597548
1164111
1649712
2124254
447902
122954
1545654
2584841
2422333
1434981
909388
552894
586198
1645759
484788
2657866
1604854
2024257
1336598
1066901
2644629
711087
100161
2058695
810401
2567326
2725211
2037383
2401857
935571
989291
2297893
51507
1452334
1661133
861911
2326267
2436577
149036
1017442
1131105
475976
1991434
2653357
56829
1278815
1234031
2735
1388062
180094
77012
2357
1826939
2442257
2489823
618560
150734
504613
1796762
2153434
1342058
2600921
2315452
555541
1511902
2285129
833654
130441
1021505
1433358
2422316
2199082
1566977
385934
2154889
2347796
2419506
514575
798435
2258653
2601405
2086216
1117309
582386
1284763
636361
8280
1358635
645286
1960178
2448344
2457720
2579679
2425298
190696
434426
950222
1224748
1931299
1552291
80186
1395284
849087
2176332
2034761
2383413
810022
2341449
28954
2098396
741939
438197
885412
949470
1297663
2463143
1507280
109397
2071660
1386827
167449
241807
1822073
2264209
735545
1964328
2099438
1751901
2420994
1505503
2418127
888005
1728427
2399579
744593
1707868
2548479
2208219
2628146
256639
970100
1792658
202228
507755
812256
1307054
903958
270677
2493464
493051
2607344
1598970
2592390
132739
1341301
734067
1391419
1533107
417078
1751415
1897112
2421725
1869204
1380001
2092822
2085783
2604386
1690211
2686308
2109757
2467048
611517
65562
244949
85275
1879785
279586
1486426
35906
1310488
1429768
453021
2715629
1750879
246083
2343004
956718
472724
864671
453586
2022418
41332
1018453
1701981
1841520
192066
432508
2699531
2389458
134975
1697926
542888
227777
621928
1462574
102266
937039
1491638
2618507
789231
1073620
1584185
1561778
455576
1833266
1163
2718331
1622688
1832158
877320
192715
1559028
1429613
2450096
1542051
2609696
1099488
1633477
1960392
2059452
319087
551468
319467
92227
1000782
814399
1512219
2389761
1628146
1007831
333072
670276
2451905
1194750
996364
2036119
540688
683798
2436679
11792
447696
2161027
1543441
1648568
2165307
2346615
178456
2295237
1454764
2259550
394006
2531966
1837599
890449
1233427
1972584
592780
157103
921393
137858
1762510
652871
1904712
1382171
349451
1509749
2225997
2114702
2478299
2360412
2018118
260203
1642769
526590
1073567
1321614
2621742
2305984
2501022
2316975
275585
1663460
297094
477746
924508
592064
2458432
2715619
1779873
1711446
2074718
2189885
827202
2058836
2450308
2221227
949984
2638396
2028689
775658
1005288
683587
942618
1828764
453718
764439
573611
970860
2460727
1279499
2217929
1203702
50742
2258542
9978
681165
371055
1610483
1125650
1390466
2340875
2473200
1162468
1016965
2206727
552383
697866
2299908
40654
852743
1044995
1544065
294984
1460825
2072320
353294
673303
762848
930651
1079540
221781
679189
764453
2143499
282932
744865
2606978
1285523
129709
1025282
255841
2207347
208412
2467278
430444
2110009
2171999
2421856
839451
188081
749966
1937232
2715937
1057368
77299
1931847
1600455
1822994
300069
1623118
1411399
2543875
1424940
1484841
2374697
208569
116619
132702
1593873
548574
1417056
1983083
2317360
943867
1327744
704130
2255208
2665638
1659090
1671691
208924
684757
1554064
1150418
2450511
555901
2279133
2218846
2299324
1308629
1124870
1944252
1774872
1586415
718276
2706878
356729
2381272
68711
2467595
1382761
1199064
2453402
990689
2393160
1639504
2216856
1024152
857285
2324200
1537459
1896784
843359
2386138
1123729
662660
2703181
2128662
965863
1234503
1901235
1896916
766647
2141538
2607911
246386
2354620
1183955
419379
2665552
1849513
803658
739373
1109976
1068298
1264343
589941
1268977
535810
1071697
837637
569028
1780185
117481
1042192
1249270
2032286
1353231
577921
2100967
166600
876530
832867
763936
2251799
1889683
455931
1580485
1976749
2280628
2338424
959552
602225
935459
2121023
2557637
2032487
2322052
1066268
811695
2095087
741311
1252680
2455027
1356458
2486330
2071730
1501362
1784566
819073
82755
2023625
54448
860287
295034
1401394
2508598
2725959
2021531
1851199
1466351
601921
143423
1520000
2436487
98822
1607176
2542822
119194
1501430
123581
762976
1356659
1510547
969405
790053
1158281
1872424
1354084
1915047
1361377
602945
587856
469035
2489612
213288
1283411
565144
1742454
1457472
413688
2727233
2137864
2572897
443228
1643369
1544713
1314092
114245
1691502
2129822
414740
1336241
1140516
1557613
1483991
465147
1587003
1399656
273140
2332331
2374095
1627860
2092283
2317712
339965
1253359
1208092
1535923
1334741
1630828
634057
2098830
1337649
1824690
2215958
239043
2020644
2320978
1686816
1447738
2626126
1839840
2521835
1533611
894620
2706151
2151407
2375213
731140
204574
1532200
1378946
1504467
2124165
524840
594259
1652486
1093963
1224757
543834
1866028
1256815
1924459
9053
2513746
1163537
2119065
720028
370327
1309339
2020586
2578096
1349233
1181817
193432
772984
2728927
1825196
796065
2095843
161415
688603
144165
2093069
2182804
365067
1399513
2130750
2343357
2057108
859059
361212
2504889
2723153
2613952
1708503
461470
2535154
2227747
512610
223628
83396
1084192
2018145
836658
894725
1601566
2406628
630871
374742
56550
724976
970667
1710205
118495
1144104
165475
274807
883091
463922
2143315
806702
1330906
1172539
2176222
2484916
647071
238643
646303
952690
1742130
2602979
876844
2351901
1501413
1558241
724132
411889
1160080
1731976
2334116
821161
1508687
2598601
588217
2385509
654742
185292
1819381
592538
255635
102810
1272496
345405
219122
1192919
760511
991717
420954
2665917
550855
2278032
172875
2614374
854344
737592
668265
1917122
2116033
2334313
1809218
2535207
1815120
349632
1240395
1864584
2361617
148372
947678
424882
1502317
1874689
156955
2131834
1765942
58365
1235618
1955735
2661488
267528
2541715
2139658
1222968
380049
552884
1722775
1317820
1210565
327733
2060242
2351461
662646
1948573
508388
1592024
1681907
2502698
2713925
2296864
828172
411963
335292
1817208
1266893
1762389
599658
1582509
1851663
2604031
333488
599381
2099676
2417657
128312
715219
332827
2364518
1653330
1117786
956674
675042
2430148
1486904
2506036
2161730
1040899
2353529
2040085
652581
99566
1630288
488179
2018787
654290
360862
2256129
1337902
1287959
1851191
58878
260240
742569
1280200
344441
871898
73535
2374728
545221
1992406
1034348
1274054
1135059
1131027
2326036
776994
336054
1612722
2114468
1267001
808655
772229
2358711
1914883
1106514
53854
356016
360649
499526
746816
380286
120152
1460589
2261255
2226358
460212
996090
2302799
1986132
51640
2342529
2385343
707797
904112
2631214
288563
878970
801759
1583032
2656830
2264240
817066
1762905
1441770
978773
742515
1497281
561055
2283411
904203
1500514
1407506
2225264
1579953
2225393
44295
116468
838673
133982
1163341
1696122
711173
1947626
1531665
50468
822882
665802
2137901
418408
1742360
39954
813371
756605
908491
2157195
1553396
1280693
2453420
638289
454209
208264
718107
1531190
68537
2471679
732239
1950822
72425
164200
1119055
1347226
617193
617163
270210
686164
1585612
1863501
2397601
644963
2466179
947961
2566504
1307111
275856
1720045
2313416
686951
2062373
2109929
1261116
2123238
1438853
2392656
1881772
89783
348844
800678
593024
2324524
293812
17239
380341
788231
363332
382724
649305
1119170
1323733
316867
2511390
1191298
1418700
770197
2060034
2452133
1057168
700899
791283
1144651
2536811
1411162
850785
1852451
541285
1755750
1275186
2199420
1584543
468896
2620280
365978
2466116
2302118
84505
1817787
1776935
707407
1177536
2695294
2563697
1092610
1773104
1079278
1664317
1577498
1621939
2710479
594416
2635676
721810
1998284
2288643
1916403
39960
2588189
2505575
1574484
826622
2467357
1591344
2493471
1986651
408476
1932359
1090339
1146778
224562
464694
2119109
319143
1685898
2077535
2005532
1457410
191527
469843
1903614
1092197
1332014
1281455
259674
2194231
942674
1351032
2672319
455404
955840
115878
1273161
2231426
350082
1947707
447510
1611989
1375382
2201743
2672345
1273891
531084
1504463
1169768
505211
2693683
2256341
1285214
1921146
814896
803437
2421832
2153339
1811836
2571674
2594478
713588
538325
374562
2282477
534333
1689906
1386292
32903
2456090
1407678
1099902
50094
1445403
2504718
2051630
2700793
1475549
151981
635207
1053273
1991492
2537673
2158775
291783
972167
1877891
2446630
1105236
772479
1552034
1131242
2392857
566971
439120
1200579
1001658
1688944
954457
318369
1132201
271507
2541278
690297
173009
2176575
1706391
2591672
2687999
388131
568906
2522127
388684
178381
1257220
2429712
611691
1362985
1547983
2414227
837368
146888
2036083
2233759
308988
1821825
367306
18467
775935
735444
1828914
177991
2393437
2276404
567225
1233363
2071802
2732284
962163
1745649
2208413
766265
1740657
1432201
394040
2591623
227864
2213912
368008
686505
23939
1859640
1765311
1605053
771282
885612
2326566
443634
2625011
1357225
1384728
1621347
1972528
2109198
858165
2176913
327535
653416
900349
784930
2152499
1590720
1260957
2649754
1798874
327961
367330
2096321
1102190
160859
2640707
2103364
1329941
1279901
706032
1392463
818283
1242326
1113122
639136
1251150
1575942
1553954
343503
467765
1523066
1017787
563837
2153879
1681944
479912
729504
2312329
1531533
1538063
1376760
1670072
885180
1985534
1078179
336983
283534
2124680
1467597
1744745
2396371
2234944
1520704
621929
2294072
1891824
1163031
2575161
267670
908618
725293
498756
2145655
2631815
1720891
1722258
137702
784544
1501016
339412
675830
71968
1941013
1902610
148448
21995
2699416
2664398
216588
1976318
728995
2628366
1601549
901216
538548
960974
1823918
2630838
1489663
1798480
1306404
698252
2012398
1103459
214965
2030504
1097495
2364388
2075840
1779484
630814
551394
1044359
2505670
712560
1816658
2217694
1114847
2124278
2696840
2169777
323225
541084
410032
1403938
302883
1827857
1281974
2444284
156410
1800778
1434052
1044888
1847302
1633377
1538896
2313133
902624
544893
2170575
805159
466603
984
1626960
1738155
137403
263776
2575115
759937
1856660
1282485
804513
1623224
1930634
1886611
119255
2302534
1000520
360432
684886
2502828
496264
1693693
1490699
2545687
346040
1575808
1652126
1141395
2395273
936393
1558441
1448280
2555447
2101072
37996
1988529
12490
1849233
1181981
941822
2441373
1352871
893902
666249
2053913
79469
1080224
694222
109300
2533256
1193791
2056473
1789422
251975
797555
1750756
2059239
2590681
1389584
1490000
16581
1316681
1584791
422086
454368
888455
717839
412981
95349
107009
2484516
406936
1206678
2225366
1849755
2719682
1514907
2658720
646003
2162049
1452984
137746
757895
1878634
524250
68955
633982
1220850
2221127
318072
1730041
1861040
662084
1410674
2046244
2505631
2453943
717375
1403998
2464737
1266498
2284394
1297422
2094870
2337214
1844366
2139437
850225
1214992
822732
1970750
43205
538757
1466855
4815
1715050
1119779
1645472
679731
2140773
1149790
2230684
337766
2273425
2401246
1137391
1197844
1082890
242094
1731521
1182154
942768
2028154
447869
1025668
47983
636717
71939
876269
679164
2002043
478909
417565
393455
665069
77855
525723
2472804
1258823
1299981
1443762
1081284
2554202
2591779
92281
472771
2190371
924163
1232101
23089
766016
909076
2357834
1917427
851265
1642026
611105
1144318
2568034
2085579
160414
1114587
1714342
2701990
2365186
1614396
2117347
1502234
2607416
227282
1186547
394602
339246
1366286
2256147
2374076
1439086
2438599
324831
118066
833191
2499519
2687805
2699615
701832
2559369
1369926
1078221
590156
791932
1056404
2582937
1493340
2276623
738854
5296
928139
881765
1479279
284530
1942510
2652257
2635272
898289
2407004
1030550
180951
907844
2031532
1611966
559051
1175611
1464294
678578
1663829
830112
952404
1471832
217924
1694367
261969
1335923
1711481
1727003
2324098
364699
317891
418346
1094923
940872
1060855
1476305
751251
2300871
1803455
999721
1064055
1525813
977325
2647813
2249139
1885799
2421075
2243367
1895001
1497981
1573362
380528
2359147
1346734
2457517
2311061
1399727
313503
2053740
2070738
51517
344080
426046
2601173
1389233
1559327
1582994
1944438
27689
2005500
288376
1590709
1525796
867294
7039
118205
2198793
332479
985291
1455680
101637
82746
635589
806695
296623
2130522
1972963
1832208
178323
2675860
2326284
322693
850509
2147576
21685
113108
712434
404896
2129720
2078628
1634712
1147055
44475
21973
1620849
391539
268307
705927
796773
262042
418739
1789522
117698
2000484
629549
1281489
1074671
347682
152048
2375247
1201533
2375341
1683852
366999
1970391
2410712
1886853
412409
104039
1750554
2444815
967967
1177980
232447
129472
1898045
51384
567232
479493
2114013
568414
1060101
1720684
177492
208240
2678176
1640819
1108766
1257608
1387328
2496028
269431
927964
622953
1883189
303919
384073
1486255
702694
1210643
1554345
1684694
1578294
1888605
2220575
2150989
88239
2216510
2430215
208278
1450445
217537
1436892
243783
918815
1726227
1429976
1983694
2161836
1878341
1981019
2305365
2257424
2481156
1316856
1519652
813441
2468810
2514659
1242073
2375130
1665449
277731
2557659
2628709
1317535
1733903
1708304
497369
1000160
508582
722700
1309090
876167
1939491
967068
631052
288033
1049209
17019
409615
524583
1120398
15502
430229
1666466
613905
2123897
1809648
1989621
1271115
60212
434112
33715
533894
1626915
1906235
533607
398944
1797499
1512674
2145843
1587803
174431
1172302
1802799
1202438
849831
1062642
1670097
2056158
288153
1286806
2239896
2155367
2655666
2315965
1030423
2027948
1135600
1639751
2447276
1611536
1502014
2498480
784451
1952154
997392
677969
1167891
1205940
1821823
1562695
483312
1497672
1129196
637561
316735
2506463
571257
1282368
2608123
1951615
2338081
1824445
1767572
2410813
750546
1447495
16283
1885510
1405609
1929761
723073
30188
522394
2050592
1221282
1505850
1032245
1637628
1764591
434626
1343812
662429
850732
2337403
2661131
1560574
2378078
2053093
1890853
2284163
149773
2610819
830359
17404
2443270
1549636
2440855
1684742
1743784
2523337
2217499
1838800
245339
932781
872469
680497
2068574
291687
484090
1694924
2005410
1912902
2519751
2236354
2650264
772998
1574027
1685409
681575
2682990
2671007
1236963
1502731
557876
1975710
1871916
1274606
1336125
417181
1856040
2525547
2659312
2396424
383567
1617892
754664
1473839
2199962
565972
371782
763122
1767605
1664316
622040
10148
1343413
1914885
891492
925842
757524
1617972
479094
129476
1540038
726675
1048316
1022356
2585023
2510300
1128922
2214576
412396
2419087
1824993
753136
2510099
2373804
1825740
247107
2183961
2110933
123037
1268221
246105
1281416
342654
2673439
750393
989166
2455291
1399088
584739
1862673
2678887
510255
995288
575097
716978
936371
1956230
183564
734367
1802452
2474418
2508837
1181823
6413
2721060
808809
1068047
659770
1566726
1554079
2129330
878222
913518
1116214
547831
2223486
1732304
1938513
1360184
272913
330734
2403111
1478696
1600750
16419
1280553
2044064
545635
1759382
723464
852492
792735
579543
2173359
225639
988994
2314649
975094
2169947
1205524
185646
2054257
587001
489912
1525427
1577281
2138333
1673468
1860495
316979
937908
1331805
203735
91214
1599237
789432
835892
2114650
1375319
2061315
326199
513819
2638964
1634550
584443
109138
2582182
352206
1906892
2245386
1889922
1188381
2560680
199379
2523242
2688919
2512732
307958
314799
1769767
1017131
635296
2133226
443291
558282
1296803
850043
2554036
2116989
2640029
1870639
859435
716178
1385012
474124
2567144
2598851
728715
988237
2099794
1156915
2601279
834464
2165893
1689644
847939
2063909
371523
816532
2449731
791225
2185179
2519388
1229865
1058133
290919
1058568
2494229
1047679
731065
2465570
217546
56558
681677
546728
1739330
1732393
2391711
1793503
1143640
368651
525811
612827
255561
975979
981249
173168
931495
981173
387429
243343
2237593
2487370
2150553
1639606
622667
2466785
959812
63003
866366
1397665
2692640
865487
207638
2006954
959299
1514364
2203387
1621430
2659884
1703826
2505468
96111
2601220
1059108
995776
2610184
550819
1020116
507666
2547967
2057923
989358
23322
2597933
68853
621062
353133
1587530
2436670
1762111
2231829
465197
2052155
2001373
190014
592616
392378
770137
716293
2431141
2516321
1423487
1815252
337664
983542
1265837
1790357
1038788
597598
525763
684297
139569
416110
2610277
2212877
2377015
1082191
2124917
2283366
2084697
1163921
1406404
1284513
2041587
843643
1021572
1243301
620260
2413951
263976
2112913
2514317
308930
2420157
2231689
1188687
501955
2729719
1648092
2643766
2214135
886501
2580236
233017
300796
1355201
924392
2277434
2264777
55331
154325
181224
2497380
2488053
519794
1856944
170208
2122617
515011
390466
702471
1681471
1925214
1956943
741962
293340
302091
2257070
2670823
511770
42050
1763293
1218412
2624158
1878978
2507956
659333
52798
1050768
528791
2406712
580261
1627294
1073910
2115563
1802050
1543172
1773313
30341
2654698
2575421
1862198
2228439
2385795
278398
2614033
98066
2393059
590266
1611270
177013
958536
2498387
2652314
311263
2469466
1298608
2529258
2051135
601991
1634761
67970
2330637
1509885
784583
2350514
2183838
1742304
389114
1483800
2042272
1489137
2135469
46790
2054687
1430029
1235529
130024
2424857
1601441
2374686
1920295
1321904
2017486
560514
300517
2292063
1756686
1840603
1443704
2430373
164726
2463317
434176
1741081
587910
513931
474234
1636561
1155751
518863
218901
1805012
2029292
7521
848323
2003468
2037360
2084803
2209900
2268888
2232904
1992274
1085982
1327294
1800139
2220978
2271148
976033
575824
1817288
1541917
1598908
2401206
1302260
1795227
2557717
639812
2589305
307330
2105995
1943002
882916
2467324
1402347
1029477
1186392
1894971
2231335
773873
566635
2434993
2378195
346329
2266043
352344
1415518
1304803
691395
2190808
2187319
1847115
1693106
1730018
284565
546964
268838
1603489
299377
157838
2517413
1286442
35802
349470
1207524
540706
628618
188133
2213548
780965
30501
1656380
2328678
134883
1094535
804103
2495122
2708676
2302010
2686578
2706923
682215
2476168
1031338
1051142
1902663
822478
2101093
2420129
1910678
2631237
1526208
820106
2106412
479056
2067585
313218
1987759
526617
1665223
2363860
1846370
220048
534032
1901910
1086789
640557
680897
353031
2728555
2155531
2550340
1268320
2036988
409708
488575
1984370
190082
838534
48410
1123847
43274
1409250
1654220
1604202
1194201
2004764
1538934
2522505
2618364
1265048
2334919
581726
82963
2123617
2592545
1607474
2570202
1460726
619674
1839154
2616655
1204006
2120004
421958
159524
966490
551154
1532037
2589614
510747
